"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL153170","Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL153525","Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL290096","Brc1cccc(Nc2ncnc3ccccc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL272895","Brc1cccc(Nc2ncnc3ccncc23)c1NCCCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL271334","Brc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL272865","Brc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL405398","Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL272187","Brc1cccc(Nc2ncnc3ccncc23)c1NCCc1c[nH]cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL345294","Brc1cccc(Nc2ncnc3ccsc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL165574","Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL417420","Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL162981","Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL51228","Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL162622","Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL294475","Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL162142","Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL53426","Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL162223","Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL271328","Brc1cccc(Nc2ncnc3cnc(NCCn4ccnc4)nc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL165508","Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4171764","Brc1cccc(Nc2ncnc3sc4c(c23)CCCC4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL378144","C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL202360","C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL592216","C#CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL592713","C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC","Active"
"P00533","Epidermal growth factor receptor erbB1","Ki","CHEMBL3786812","C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1243316","C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL597949","C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL597948","C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC","Active"
"P00533","Epidermal growth factor receptor erbB1","Ki","CHEMBL3787386","C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4790568","C#CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL65250","C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL598798","C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3416629","C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4637274","C#Cc1cccc(Nc2cccc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1092250","C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1089203","C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3297892","C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3678948","C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL69966","C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3805509","C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622674","C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622672","C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622677","C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL599398","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL598164","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL598797","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3355882","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3355881","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3355880","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3355879","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3805236","C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622649","C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3806170","C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622648","C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)/C=C/CN(C)C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622675","C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622673","C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622678","C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3805039","C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3805325","C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL598611","C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3360610","C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3360609","C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3360608","C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4102886","C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3360607","C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3741490","C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3741026","C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3739527","C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC(=O)CC4=C(C)/C(=C/c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3740595","C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3741424","C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622632","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622617","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","Ki","CHEMBL553","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3805461","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3360611","C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622645","C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3960332","C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622671","C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622679","C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3622676","C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114690","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114687","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114701","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114700","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114688","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114686","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114689","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3114699","C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4750375","C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL2087361","C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4089347","C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3828021","C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3815074","C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3814447","C#Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL517907","C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4091626","C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4079768","C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3758802","C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3416626","C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3416439","C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1928293","C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1645466","C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3903713","C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL1683963","C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL501618","C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL491085","C/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4165267","C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3918330","C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL136404","C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL511874","C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL93464","C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4173696","C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL508481","C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL524132","C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3974571","C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL138363","C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL92086","C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3898077","C=C(CN(C)C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL3895411","C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4439632","C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4463634","C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4745868","C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4776012","C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(Cl)c3)ncc2Cl)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4793105","C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4746377","C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4740234","C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)ncc2Cl)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4785849","C=C(Cl)C(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1","Active"
"P00533","Epidermal growth factor receptor erbB1","IC50","CHEMBL4557772","C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C","Active"
