chembl_id_ligand,smiles,activity_type
CHEMBL396705,C1=C2C[N+]3(Cc4ccccc4)CC[C@]45c6ccccc6N6[C@H]4[C@@H]([C@H]2C[C@@H]53)[C@@H](OC1)N(c1ccccc1)[C@@H]1[C@H]2CC[N+]3(Cc4ccccc4)CC4=CCO[C@@H]6[C@@H]1[C@H]4C[C@@H]23,Active
CHEMBL231056,C1=CC([N+]23CC[C@H]4[C@@H]2C[C@H]2C(=CCO[C@@H]5[C@H]2[C@@H]4N(c2ccccc2)[C@@H]2OCC=C4C[N+]6(C7C=CCCC7)CC[C@]78c9ccccc9N5[C@H]7[C@H]2[C@H]4C[C@@H]86)C3)CCC1,Active
CHEMBL2151574,C=CC[C@@H]1CC[C@@H](CC)[C@@H]2CCCCN12,Active
CHEMBL1180293,C=CC[N+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,Active
CHEMBL244561,C=CC[N+]12CC[C@H]3[C@@H]1C[C@H]1C(=CCO[C@@H]4[C@H]1[C@@H]3N(c1ccccc1)[C@@H]1OCC=C3CN5CC[C@]67c8ccccc8N4[C@H]6[C@H]1[C@H]3C[C@H]57)C2,Active
CHEMBL390135,C=CC[N+]12CC[C@H]3[C@@H]1C[C@H]1C(=CCO[C@@H]4[C@H]1[C@@H]3N(c1ccccc1)[C@@H]1OCC=C3C[N+]5(CC=C)CC[C@]67c8ccccc8N4[C@H]6[C@H]1[C@H]3C[C@@H]75)C2,Active
CHEMBL2332144,CC(=O)C1=CCC[C@@H]2CC[C@H]1N2,Active
CHEMBL3699107,CC(=O)Nc1ccc2cc(C(=O)N[C@H]3CN4CCC3CC4)sc2c1,Active
CHEMBL667,CC(=O)OCC[N+](C)(C)C,Active
CHEMBL395960,CC(=O)OCC[N+]12CC[C@H]3[C@@H]1C[C@H]1C(=CCO[C@@H]4[C@H]1[C@@H]3N(c1ccccc1)[C@@H]1OCC=C3C[N+]5(CCOC(C)=O)CC[C@]67c8ccccc8N4[C@H]6[C@H]1[C@H]3C[C@@H]75)C2,Active
CHEMBL4526368,CC(C)C[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCn3cc(CCCC(=O)NCCCCC(NC(=O)CCCc4cn(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCC(=O)N[C@H]5CSSC[C@@H]6NC(=O)[C@H](C)NC(=O)[C@@H]7CCCN7C(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@H](CO)NC(=O)[C@H](CSSC[C@@H](C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]7CCCN7C(=O)[C@H](Cc7cnc[nH]7)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)NC6=O)NC5=O)nn4)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)nn3)C(=O)N[C@@H](CSSC[C@@H](C(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,Active
CHEMBL2151573,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,Active
CHEMBL411146,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)CN)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C=O)CCCN=C(N)N,Active
CHEMBL411736,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)CN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(N)=O,Active
CHEMBL409988,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(N)=O,Active
CHEMBL265198,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)CN)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(N)=O,Active
CHEMBL2338389,CC(C)Oc1ccc([C@H](C)NC(=O)[C@H]2C[C@@H]2c2ccccc2)cn1,Active
CHEMBL2338385,CC(C)Oc1ccc([C@H](CO)NC(=O)[C@H]2C[C@@H]2c2ccccc2)cn1,Active
CHEMBL4578541,CC(C)Oc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(N)n1,Active
CHEMBL2177543,CC(C)Oc1cncc(C2=CC3CNCC(C2)C3)c1,Active
CHEMBL1669092,CC(COc1ccc(/C=C\c2ccccc2)cc1)[N+](C)(C)C,Active
CHEMBL4293983,CC(Oc1cccc(Cl)c1)c1nc([C@H]2[C@H](c3ccc(S(N)(=O)=O)cc3)C2(C)C)no1,Active
CHEMBL4284137,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(-c2c(F)ccc(F)c2F)n1,Active
CHEMBL4286080,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(-c2c(F)cccc2F)n1,Active
CHEMBL4279241,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(-c2ccc(F)cc2)n1,Active
CHEMBL4282703,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(C2CC(F)(F)C2)n1,Active
CHEMBL4290583,CC1(C)[C@@H](c2ccc(S(N)(=O)=O)cc2)[C@@H]1c1noc(C2CCCC2)n1,Active
CHEMBL2147673,CC1CCN2CCc3c([nH]c4ccccc34)C2C1,Active
CHEMBL4750716,CCC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccc(S(N)(=O)=O)cc2)[nH]1,Active
CHEMBL4744652,CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1,Active
CHEMBL490153,CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,Active
CHEMBL4781954,CCC(=O)c1cc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)[nH]1,Active
CHEMBL4761575,CCC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(C(F)(F)F)cc2)n1,Active
CHEMBL4785311,CCC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,Active
CHEMBL4763653,CCC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)nn1-c1ccc(Cl)cc1,Active
CHEMBL4457158,CCC(=O)c1sc(-c2ccc(Cl)cc2)c(C)c1-c1ccc(S(N)(=O)=O)cc1,Active
CHEMBL198035,CCCCn1cnc2cc3c(cc21)C1CNCC3C1,Active
CHEMBL2440319,CCCNc1ncc(-c2ccc(F)cc2)cc1C(=O)c1ccc(F)cc1,Active
CHEMBL2440299,CCCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1ccc(Cl)cc1,Active
CHEMBL2440310,CCCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1ccc(F)c(F)c1,Active
CHEMBL2440307,CCCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1ccc(F)cc1,Active
CHEMBL2440308,CCCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1cccc(F)c1,Active
CHEMBL2440313,CCCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1ccccc1,Active
CHEMBL2440317,CCCNc1ncc(-c2ccc(Oc3ccccc3)cc2)cc1C(=O)c1ccc(F)cc1,Active
CHEMBL199152,CCCn1cnc2cc3c(cc21)C1CNCC3C1,Active
CHEMBL2022732,CCN(CC)CCCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,Active
CHEMBL2022935,CCN(CC)CCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,Active
CHEMBL510275,CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34[C@H]1[C@@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,Active
CHEMBL2440298,CCNc1ncc(-c2ccc(OCC)cc2)cc1C(=O)c1ccc(Cl)cc1,Active
CHEMBL4743406,CCOC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1,Active
CHEMBL4792581,CCOC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1,Active
CHEMBL4779926,CCOC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,Active
CHEMBL4798588,CCOC(=O)c1cc(-c2ccc(OC)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,Active
CHEMBL2023927,CCOc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,Active
CHEMBL2440296,CCOc1ccc(-c2cnc(NC)c(C(=O)c3ccc(Cl)cc3)c2)cc1,Active
CHEMBL2179883,CCOc1cccc2cc(C(=O)N[C@@H]3C4CCN(CC4)[C@H]3Cc3cccnc3)oc12,Active
CHEMBL3337866,CC[C@@H]1C[N+]2(C)CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N+]8(C)C[C@H]7CC)c7ccccc7N(/C=C(/[C@H]1C[C@@H]32)[C@H]54)[C@@H]69,Active
CHEMBL3337862,CC[C@@H]1C[N+]2(C)CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N+]8(C)C[C@H]7CCO)c7ccccc7N(/C=C(/[C@H]1C[C@@H]32)[C@H]54)[C@@H]69,Active
CHEMBL3104240,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@@H](C(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,Active
CHEMBL2371820,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)N[C@@H](CS)C(N)=O)C(C)C)C(C)C,Active
CHEMBL437423,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)CN)C(=O)N[C@@H](CS)C(N)=O,Active
CHEMBL4285772,CC[N+](CC)(CC)CCCCCCCCOc1ccc(/C=C/c2ccccc2)cc1,Active
CHEMBL4293646,CC[N+](CC)(CC)CCCCCCOc1ccc(/C=C/c2ccccc2)cc1,Active
CHEMBL4280452,CC[N+](CC)(CC)CCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,Active
CHEMBL4291079,CC[N+](CC)(CC)CCCCOc1ccc(/C=C/c2ccccc2)cc1,Active
CHEMBL4287656,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,Active
CHEMBL1257065,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,Active
CHEMBL2023930,CCc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,Active
CHEMBL2179843,CN(C)c1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)cc1,Active
CHEMBL503427,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1C#Cc1ccc2c(c1)CCO2,Active
CHEMBL459689,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1C#Cc1ccc2c(ccn2C)c1,Active
CHEMBL459900,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1C#Cc1ccc2occc2c1,Active
CHEMBL454407,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1C#Cc1ccccc1,Active
CHEMBL503573,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1C#Cc1ccccc1Cl,Active
CHEMBL462236,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(-c2ccccc2Cl)cc1,Active
CHEMBL462449,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(-c2ccccc2Cl)s1,Active
CHEMBL462235,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(-c2ccccc2F)cc1,Active
CHEMBL452455,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(Br)cc1,Active
CHEMBL460541,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(C2CCCC2)cc1,Active
CHEMBL517411,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(C2CCCCC2)cc1,Active
CHEMBL503637,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccc(Cl)cc1,Active
CHEMBL465540,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1cccc(Cl)c1,Active
CHEMBL490959,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1ccccc1Cl,Active
CHEMBL516818,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1cnc(-c2ccccc2Cl)s1,Active
CHEMBL459903,CN1C(=O)[C@@H](CN2CCCCC2)C[C@H]1c1nc(-c2ccccc2Cl)cn1C,Active
CHEMBL4082605,CN1C(Nc2nc3ccc(Cl)nc3s2)=NCC12CN1CCC2CC1,Active
CHEMBL4060728,CN1C(Nc2nc3ccccc3s2)=NCC12CN1CCC2CC1,Active
CHEMBL4519018,CN1C2CCCC1CC(Nc1ccccc1Br)C2,Active
CHEMBL2177546,CN1CC2C=C(c3cncc(Oc4ccccc4)c3)CC(C2)C1,Active
CHEMBL2151569,CN1CC2CN(c3ccc(-c4ccc5[nH]ccc5c4)nn3)CC2C1,Active
CHEMBL2151445,CN1CC2CN(c3ccc(-c4ccccc4)nc3)CC2C1,Active
CHEMBL2151443,CN1CC2CN(c3ccc(-c4ccccc4)nn3)CC2C1,Active
CHEMBL143572,CN1CCCC[C@H]1[C@H]1CCc2ccc(O)cc2O1,Active
CHEMBL141379,CN1CCC[C@H]1[C@H]1CCc2ccc(O)cc2O1,Active
CHEMBL1199383,CN1CCC[C@H]1c1ccccc1,Active
CHEMBL3,CN1CCC[C@H]1c1cccnc1,Active
CHEMBL2022501,CN1CCN(CCCNc2nnc(-c3ccc(NC(=O)c4ccccc4F)cc3)o2)CC1,Active
CHEMBL2177539,CN1C[C@@H]2C=C(c3cccnc3)C[C@@H](C2)C1,Active
CHEMBL2177540,CN1C[C@@H]2CC(c3cccnc3)=C[C@@H](C2)C1,Active
CHEMBL1086480,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3[nH]ccc3c2)cn1,Active
CHEMBL1083304,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3[nH]ccc3c2)nn1,Active
CHEMBL1085091,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3[nH]ncc3c2)cn1,Active
CHEMBL1082466,CN1C[C@@H]2C[C@H]1CN2c1cnc(-c2ccc3[nH]ccc3c2)cn1,Active
CHEMBL1086524,CN1C[C@@H]2C[C@H]1CN2c1ncc(-c2ccc3[nH]ccc3c2)cn1,Active
CHEMBL1086523,CN1C[C@@H]2C[C@H]1CN2c1ncc(-c2ccc3[nH]ncc3c2)cn1,Active
CHEMBL496851,CN1C[C@H]2CN(c3ccc(-c4ccc5[nH]ccc5c4)nn3)C[C@H]2C1,Active
CHEMBL3235498,CN1C[C@H]2CN(c3ccc4c(c3)C(=O)c3cc(N5C[C@@H]6CN([11CH3])[C@@H]6C5)ccc3-4)C[C@H]21,Active
CHEMBL56564,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,Active
CHEMBL2180260,COc1c(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)oc2ccc(Cl)cc12,Active
CHEMBL2177549,COc1cc(C2=CC3CNCC(C2)C3)cnc1Cl,Active
CHEMBL2179850,COc1cc(F)c(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)c(F)c1,Active
CHEMBL4566641,COc1cc(F)ccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(N)n1,Active
CHEMBL2022736,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCCN2CCCCC2)o1,Active
CHEMBL2022738,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCCN2CCOCC2)o1,Active
CHEMBL2022495,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,Active
CHEMBL2023926,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCOCC2)o1,Active
CHEMBL257591,COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl,Active
CHEMBL4064521,COc1cc2c(cc1O)C[N+](C)(C)CC2,Active
CHEMBL4441937,COc1ccc(-c2cc(N(Cc3ccccn3)Cc3ccccn3)nc(N)n2)c(F)c1,Active
CHEMBL4536476,COc1ccc(-c2cc(N(Cc3ccccn3)Cc3ccccn3)nc(N)n2)c(OC)c1,Active
CHEMBL4537452,COc1ccc(-c2cc(N(Cc3ccccn3)Cc3ccccn3)ncn2)c(F)c1,Active
CHEMBL2179844,COc1ccc(C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc2cccnc2)cc1,Active
CHEMBL388049,COc1ccc(C[N+]23CC[C@H]4[C@@H]2C[C@H](/C2=C/N5c6ccccc6[C@@]67CC[N+]8(Cc9ccc(OC)c(OC)c9)CC9=CCO[C@H]([C@@H]([C@H]56)[C@H]9C[C@@H]78)N(c5ccccc5)[C@@H]24)/C(=C\CO)C3)cc1OC,Active
CHEMBL389120,COc1ccc(C[N+]23CC[C@H]4[C@@H]2C[C@H]2C(=CCO[C@@H]5[C@H]2[C@@H]4N(c2ccccc2)[C@@H]2OCC=C4C[N+]6(Cc7ccc(OC)c(OC)c7)CC[C@]78c9ccccc9N5[C@H]7[C@H]2[C@H]4C[C@@H]86)C3)cc1OC,Active
CHEMBL1210518,COc1ccc(Cc2cc(C3CCCCC3)nn(CC(=O)NC3Cc4ccccc4C3)c2=O)cn1,Active
CHEMBL3302229,COc1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1,Active
CHEMBL3303977,COc1ccc(NC(=O)N2CCNC[C@@H]2COc2cccnc2)cc1,Active
CHEMBL2178159,COc1ccc(Oc2cncc(C3=CC4CNCC(C3)C4)c2)cc1,Active
CHEMBL4088682,COc1ccc2nc(NC3=NCC4(CN5CCC4CC5)N3)sc2c1,Active
CHEMBL2179881,COc1ccc2oc(C(=O)N[C@@H]3C4CCN(CC4)[C@H]3Cc3cccnc3)cc2c1,Active
CHEMBL4085299,COc1ccc2sc(NC3=NCC4(CN5CCC4CC5)N3)nc2c1,Active
CHEMBL2178160,COc1cccc(Oc2cncc(C3=CC4CNCC(C3)C4)c2)c1,Active
CHEMBL2179882,COc1cccc2cc(C(=O)N[C@@H]3C4CCN(CC4)[C@H]3Cc3cccnc3)oc12,Active
CHEMBL3699104,COc1cccc2cc(C(=O)N[C@@H]3CN4CCC3CC4)sc12,Active
CHEMBL3699087,COc1cccc2cc(C(=O)N[C@H]3CN4CCC3CC4)oc12,Active
CHEMBL3699103,COc1cccc2cc(C(=O)N[C@H]3CN4CCC3CC4)sc12,Active
CHEMBL4583746,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(C(F)(F)F)n1,Active
CHEMBL4527740,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(N)n1,Active
CHEMBL4563052,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(S(C)(=O)=O)n1,Active
CHEMBL4452777,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc(SC)n1,Active
CHEMBL4558567,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)nc([S+](C)[O-])n1,Active
CHEMBL4457546,COc1ccccc1-c1cc(N(Cc2ccccn2)Cc2ccccn2)ncn1,Active
CHEMBL365181,COc1ccccc1-c1ccc(C(=O)NC2CN3CCC2CC3)s1,Active
CHEMBL2180262,COc1ccccc1-c1cccc2cc(C(=O)N[C@@H]3C4CCN(CC4)[C@H]3Cc3cccnc3)oc12,Active
